Date Time,T (degC),rh (%)
17.10.2015 06:00:00,5.87,96.8
17.10.2015 06:10:00,5.87,96.8
17.10.2015 06:20:00,5.92,96.9
17.10.2015 06:30:00,5.92,97.1
17.10.2015 06:40:00,5.93,97.2
17.10.2015 06:50:00,5.93,97.3
17.10.2015 07:00:00,5.92,97.3
17.10.2015 07:10:00,5.93,97.5
17.10.2015 07:20:00,5.98,97.5
17.10.2015 07:30:00,6.03,97.5
17.10.2015 07:40:00,6.02,97.5
17.10.2015 07:50:00,5.98,97.5
17.10.2015 08:00:00,5.94,97.6
17.10.2015 08:10:00,5.96,97.8
17.10.2015 08:20:00,6.05,97.8
17.10.2015 08:30:00,6.09,97.8
17.10.2015 08:40:00,6.06,97.8
17.10.2015 08:50:00,6.12,97.9
17.10.2015 09:00:00,6.27,98.1
17.10.2015 09:10:00,6.39,97.8
17.10.2015 09:20:00,6.51,97.8
17.10.2015 09:30:00,6.53,97.4
17.10.2015 09:40:00,6.58,97.4
17.10.2015 09:50:00,6.63,97
17.10.2015 10:00:00,6.87,96.7
17.10.2015 10:10:00,7.11,95.1
17.10.2015 10:20:00,7.05,93.6
17.10.2015 10:30:00,7.14,92.8
17.10.2015 10:40:00,7.25,91.7
17.10.2015 10:50:00,7.34,91.2
17.10.2015 11:00:00,7.41,91.1
17.10.2015 11:10:00,7.43,91
17.10.2015 11:20:00,7.6,90.7
17.10.2015 11:30:00,7.57,89.3
17.10.2015 11:40:00,7.34,90.2
17.10.2015 11:50:00,7.25,90.8
17.10.2015 12:00:00,7.36,90.7
17.10.2015 12:10:00,7.56,88.3
17.10.2015 12:20:00,7.59,88
17.10.2015 12:30:00,7.61,88.1
17.10.2015 12:40:00,7.53,87.6
17.10.2015 12:50:00,7.5,88.4
17.10.2015 13:00:00,7.67,88.4
17.10.2015 13:10:00,7.54,86.9
17.10.2015 13:20:00,7.4,86.9
17.10.2015 13:30:00,7.48,86.5
17.10.2015 13:40:00,7.58,86.8
17.10.2015 13:50:00,7.56,86.1
17.10.2015 14:00:00,7.49,86.3
17.10.2015 14:10:00,7.5,87.1
17.10.2015 14:20:00,7.52,86.6
17.10.2015 14:30:00,7.59,86
17.10.2015 14:40:00,7.64,86
17.10.2015 14:50:00,7.57,87
17.10.2015 15:00:00,7.48,87.5
17.10.2015 15:10:00,7.47,88.4
17.10.2015 15:20:00,7.43,88.4
17.10.2015 15:30:00,7.4,88.2
17.10.2015 15:40:00,7.41,88.3
17.10.2015 15:50:00,7.41,88.6
17.10.2015 16:00:00,7.4,89.2
17.10.2015 16:10:00,7.35,89.3
17.10.2015 16:20:00,7.35,89.7
17.10.2015 16:30:00,7.34,90.5
17.10.2015 16:40:00,7.37,90.6
17.10.2015 16:50:00,7.39,90.9
17.10.2015 17:00:00,7.33,92.5
17.10.2015 17:10:00,7.24,92.8
17.10.2015 17:20:00,7.06,92.5
17.10.2015 17:30:00,6.96,93.2
17.10.2015 17:40:00,6.87,93.1
17.10.2015 17:50:00,6.79,93
17.10.2015 18:00:00,6.79,93
17.10.2015 18:10:00,6.74,92.8
17.10.2015 18:20:00,6.77,93
17.10.2015 18:30:00,6.74,94
17.10.2015 18:40:00,6.74,94.5
17.10.2015 18:50:00,6.68,94.8
17.10.2015 19:00:00,6.61,95.2
17.10.2015 19:10:00,6.6,95.2
17.10.2015 19:20:00,6.63,95.3
17.10.2015 19:30:00,6.65,95.2
17.10.2015 19:40:00,6.6,95.1
17.10.2015 19:50:00,6.64,95.1
17.10.2015 20:00:00,6.55,94.9
17.10.2015 20:10:00,6.58,95.5
17.10.2015 20:20:00,6.53,95.3
17.10.2015 20:30:00,6.57,95.7
17.10.2015 20:40:00,6.55,95.4
17.10.2015 20:50:00,6.47,95.7
17.10.2015 21:00:00,6.47,95.7
17.10.2015 21:10:00,6.52,95.5
17.10.2015 21:20:00,6.46,95.5
17.10.2015 21:30:00,6.47,95.7
17.10.2015 21:40:00,6.45,95.6
17.10.2015 21:50:00,6.4,95.8
17.10.2015 22:00:00,6.39,96.1
17.10.2015 22:10:00,6.39,96.3
17.10.2015 22:20:00,6.34,96.2
17.10.2015 22:30:00,6.44,96.5
17.10.2015 22:40:00,6.52,96.5
17.10.2015 22:50:00,6.49,96.4
17.10.2015 23:00:00,6.43,96.6
17.10.2015 23:10:00,6.35,96.7
17.10.2015 23:20:00,6.35,96.8
17.10.2015 23:30:00,6.44,97
17.10.2015 23:40:00,6.27,96.5
17.10.2015 23:50:00,6.19,96.9
18.10.2015 00:00:00,6.15,96.9
18.10.2015 00:10:00,6.12,96.9
18.10.2015 00:20:00,6.13,96.6
18.10.2015 00:30:00,6.13,96.2
18.10.2015 00:40:00,6.13,95.7
18.10.2015 00:50:00,6.2,95.2
18.10.2015 01:00:00,6.26,94.8
18.10.2015 01:10:00,6.27,94.5
18.10.2015 01:20:00,6.41,94.8
18.10.2015 01:30:00,6.34,94.5
18.10.2015 01:40:00,6.21,94.9
18.10.2015 01:50:00,6.14,94.5
18.10.2015 02:00:00,6.08,93.6
18.10.2015 02:10:00,6.15,93.1
18.10.2015 02:20:00,6.01,93.5
18.10.2015 02:30:00,5.94,93.9
18.10.2015 02:40:00,5.89,94.3
18.10.2015 02:50:00,5.86,94.1
18.10.2015 03:00:00,5.86,94
18.10.2015 03:10:00,5.85,93.9
18.10.2015 03:20:00,5.86,93.6
18.10.2015 03:30:00,5.98,92.7
18.10.2015 03:40:00,6.05,92
18.10.2015 03:50:00,5.98,92.8
18.10.2015 04:00:00,5.87,94.1
18.10.2015 04:10:00,5.89,93.5
18.10.2015 04:20:00,5.92,93.3
18.10.2015 04:30:00,5.92,93.5
18.10.2015 04:40:00,6.09,94
18.10.2015 04:50:00,5.98,93.7
18.10.2015 05:00:00,5.9,93.8
18.10.2015 05:10:00,5.8,94.2
18.10.2015 05:20:00,5.82,93.8
18.10.2015 05:30:00,5.91,93.4
18.10.2015 05:40:00,5.91,93.3
18.10.2015 05:50:00,5.94,93.3
18.10.2015 06:00:00,5.83,93.7
18.10.2015 06:10:00,5.75,94.4
18.10.2015 06:20:00,5.75,94.7
18.10.2015 06:30:00,5.8,95
18.10.2015 06:40:00,5.87,94.8
18.10.2015 06:50:00,5.92,94.3
18.10.2015 07:00:00,5.93,94.3
18.10.2015 07:10:00,5.97,95.1
18.10.2015 07:20:00,6.01,95.4
18.10.2015 07:30:00,6.1,95.5
18.10.2015 07:40:00,6.08,95.4
18.10.2015 07:50:00,6.22,95.3
18.10.2015 08:00:00,6.04,94.8
18.10.2015 08:10:00,5.91,95
18.10.2015 08:20:00,5.9,95.3
18.10.2015 08:30:00,5.96,95.4
18.10.2015 08:40:00,6.18,95.2
18.10.2015 08:50:00,6.2,94.8
18.10.2015 09:00:00,6.22,94.9
18.10.2015 09:10:00,6.26,94.5
18.10.2015 09:20:00,6.38,93.7
18.10.2015 09:30:00,6.6,92.1
18.10.2015 09:40:00,6.7,91.9
18.10.2015 09:50:00,6.81,91.6
18.10.2015 10:00:00,6.83,89.9
18.10.2015 10:10:00,6.81,90.4
18.10.2015 10:20:00,6.94,89.7
18.10.2015 10:30:00,6.87,89
18.10.2015 10:40:00,6.84,89.5
18.10.2015 10:50:00,6.98,89.1
18.10.2015 11:00:00,7.12,87.9
18.10.2015 11:10:00,7.23,86.5
18.10.2015 11:20:00,7.27,85.6
18.10.2015 11:30:00,7.19,86.2
18.10.2015 11:40:00,7.16,85.8
18.10.2015 11:50:00,7.27,85.7
18.10.2015 12:00:00,7.32,86.5
18.10.2015 12:10:00,7.45,86.9
18.10.2015 12:20:00,7.59,86.4
18.10.2015 12:30:00,7.64,85.2
18.10.2015 12:40:00,7.68,84.7
18.10.2015 12:50:00,7.71,84.2
18.10.2015 13:00:00,7.68,84.4
18.10.2015 13:10:00,7.69,83.9
18.10.2015 13:20:00,7.81,84.1
18.10.2015 13:30:00,8.01,83.8
18.10.2015 13:40:00,8.27,82
18.10.2015 13:50:00,8.68,78.6
18.10.2015 14:00:00,9.37,76.4
18.10.2015 14:10:00,9.53,74.5
18.10.2015 14:20:00,9.26,76.1
18.10.2015 14:30:00,8.67,78.7
18.10.2015 14:40:00,8.64,78.6
18.10.2015 14:50:00,8.64,78
18.10.2015 15:00:00,8.49,79.5
18.10.2015 15:10:00,8.62,79.2
18.10.2015 15:20:00,8.6,78.8
18.10.2015 15:30:00,8.53,78.7
18.10.2015 15:40:00,8.46,79.1
18.10.2015 15:50:00,8.46,79.3
18.10.2015 16:00:00,8.26,79.3
18.10.2015 16:10:00,8.14,79.1
18.10.2015 16:20:00,8.06,79.7
18.10.2015 16:30:00,8,80.7
18.10.2015 16:40:00,7.91,81.6
18.10.2015 16:50:00,7.81,82.5
18.10.2015 17:00:00,7.64,83.2
18.10.2015 17:10:00,7.49,83.4
18.10.2015 17:20:00,7.41,83.6
18.10.2015 17:30:00,7.28,84.4
18.10.2015 17:40:00,7.11,85
18.10.2015 17:50:00,7.11,84.6
18.10.2015 18:00:00,6.99,84.1
18.10.2015 18:10:00,6.81,84.1
18.10.2015 18:20:00,6.74,84.8
18.10.2015 18:30:00,6.71,84.9
18.10.2015 18:40:00,6.73,84.7
18.10.2015 18:50:00,6.61,85.6
18.10.2015 19:00:00,6.33,86.5
18.10.2015 19:10:00,6.07,88
18.10.2015 19:20:00,6.12,87.6
18.10.2015 19:30:00,6.18,87.3
18.10.2015 19:40:00,6.34,87.2
18.10.2015 19:50:00,6.54,85.2
18.10.2015 20:00:00,6.46,85.8
18.10.2015 20:10:00,6.34,86.9
18.10.2015 20:20:00,5.9,88.7
18.10.2015 20:30:00,5.61,90.7
18.10.2015 20:40:00,5.66,90.7
18.10.2015 20:50:00,5.73,90.7
18.10.2015 21:00:00,5.62,91.5
18.10.2015 21:10:00,5.59,92.6
18.10.2015 21:20:00,5.5,92.8
18.10.2015 21:30:00,5.53,92.1
18.10.2015 21:40:00,5.51,91.3
18.10.2015 21:50:00,5.58,90.7
18.10.2015 22:00:00,5.49,91
18.10.2015 22:10:00,5.51,91.1
18.10.2015 22:20:00,5.65,91.3
18.10.2015 22:30:00,5.5,92.1
18.10.2015 22:40:00,5.32,93.1
18.10.2015 22:50:00,5.28,93.6
18.10.2015 23:00:00,5.28,93.3
18.10.2015 23:10:00,5.33,92.1
18.10.2015 23:20:00,5.43,91.2
18.10.2015 23:30:00,5.48,90.2
18.10.2015 23:40:00,5.28,91.2
18.10.2015 23:50:00,5.15,92.6
19.10.2015 00:00:00,5.21,93.4
19.10.2015 00:10:00,5.33,93.6
19.10.2015 00:20:00,5.27,93.9
19.10.2015 00:30:00,5.13,94.4
19.10.2015 00:40:00,5.13,95
19.10.2015 00:50:00,5.14,95
19.10.2015 01:00:00,5.02,94.8
19.10.2015 01:10:00,4.9,94.8
19.10.2015 01:20:00,4.97,94.6
19.10.2015 01:30:00,4.99,93.1
19.10.2015 01:40:00,4.91,92.9
19.10.2015 01:50:00,4.85,93.6
19.10.2015 02:00:00,4.84,94
19.10.2015 02:10:00,4.92,94.4
19.10.2015 02:20:00,4.86,94
19.10.2015 02:30:00,4.74,93.4
19.10.2015 02:40:00,4.75,92.5
19.10.2015 02:50:00,4.47,92.7
19.10.2015 03:00:00,4.35,94.3
19.10.2015 03:10:00,4.45,95.3
19.10.2015 03:20:00,4.46,95.8
19.10.2015 03:30:00,4.39,95.6
19.10.2015 03:40:00,4.15,94.9
19.10.2015 03:50:00,4.2,94.7
19.10.2015 04:00:00,4.31,93.5
19.10.2015 04:10:00,4.29,92.1
19.10.2015 04:20:00,4.17,92.5
19.10.2015 04:30:00,4.13,92.9
19.10.2015 04:40:00,3.95,93
19.10.2015 04:50:00,3.96,93.5
19.10.2015 05:00:00,3.96,93.8
19.10.2015 05:10:00,3.87,93.7
19.10.2015 05:20:00,3.79,93.9
19.10.2015 05:30:00,3.73,94.5
19.10.2015 05:40:00,3.64,95.1
19.10.2015 05:50:00,3.61,95.8
19.10.2015 06:00:00,3.64,96.1
19.10.2015 06:10:00,3.51,96.2
19.10.2015 06:20:00,3.46,96.4
19.10.2015 06:30:00,3.45,96.7
19.10.2015 06:40:00,3.35,96.8
19.10.2015 06:50:00,3.43,97.2
19.10.2015 07:00:00,3.57,97.4
19.10.2015 07:10:00,3.69,97.4
19.10.2015 07:20:00,3.73,97.2
19.10.2015 07:30:00,3.68,97
19.10.2015 07:40:00,3.73,96.7
19.10.2015 07:50:00,3.62,96.4
19.10.2015 08:00:00,3.56,96.2
19.10.2015 08:10:00,3.73,96.4
19.10.2015 08:20:00,3.88,96.3
19.10.2015 08:30:00,3.95,96.4
19.10.2015 08:40:00,4.08,96.5
19.10.2015 08:50:00,4.21,95.7
19.10.2015 09:00:00,4.19,95.5
19.10.2015 09:10:00,4.21,95.5
19.10.2015 09:20:00,4.35,95.3
19.10.2015 09:30:00,4.43,95.1
19.10.2015 09:40:00,4.62,95
19.10.2015 09:50:00,4.62,94.7
19.10.2015 10:00:00,4.94,94.5
19.10.2015 10:10:00,4.93,93.6
19.10.2015 10:20:00,4.93,93.8
19.10.2015 10:30:00,5.05,93.8
19.10.2015 10:40:00,5.28,92.9
19.10.2015 10:50:00,5.32,92.5
19.10.2015 11:00:00,5.53,92.2
19.10.2015 11:10:00,5.9,91.9
19.10.2015 11:20:00,6.03,90.6
19.10.2015 11:30:00,6.18,90.4
19.10.2015 11:40:00,6.45,88.5
19.10.2015 11:50:00,6.6,88.2
19.10.2015 12:00:00,6.81,88.1
19.10.2015 12:10:00,7.08,87.8
19.10.2015 12:20:00,7.31,87.5
19.10.2015 12:30:00,7.43,86
19.10.2015 12:40:00,7.57,85.7
19.10.2015 12:50:00,7.65,84.2
19.10.2015 13:00:00,7.59,84.5
19.10.2015 13:10:00,7.54,84.1
19.10.2015 13:20:00,7.44,83.8
19.10.2015 13:30:00,7.42,83.6
19.10.2015 13:40:00,7.39,84.2
19.10.2015 13:50:00,7.37,84.2
19.10.2015 14:00:00,7.4,83.3
19.10.2015 14:10:00,7.39,82.4
19.10.2015 14:20:00,7.37,83.2
19.10.2015 14:30:00,7.42,83.4
19.10.2015 14:40:00,7.46,84.3
19.10.2015 14:50:00,7.46,82.8
19.10.2015 15:00:00,7.46,81.5
19.10.2015 15:10:00,7.44,81.3
19.10.2015 15:20:00,7.42,80.2
19.10.2015 15:30:00,7.63,79
19.10.2015 15:40:00,7.51,79.4
19.10.2015 15:50:00,7.41,79.9
19.10.2015 16:00:00,7.48,79.4
19.10.2015 16:10:00,7.45,79.7
19.10.2015 16:20:00,7.33,79.9
19.10.2015 16:30:00,7.26,80.7
19.10.2015 16:40:00,7.3,80
19.10.2015 16:50:00,7.27,81.6
19.10.2015 17:00:00,7.21,82.4
19.10.2015 17:10:00,7.13,82.7
19.10.2015 17:20:00,7.05,83.4
19.10.2015 17:30:00,7.02,83.6
19.10.2015 17:40:00,6.99,83.8
19.10.2015 17:50:00,6.93,84.4
19.10.2015 18:00:00,6.97,84.1
19.10.2015 18:10:00,6.99,84.2
19.10.2015 18:20:00,6.99,84.4
19.10.2015 18:30:00,6.99,84.1
19.10.2015 18:40:00,6.99,83.5
19.10.2015 18:50:00,6.99,83.3
19.10.2015 19:00:00,7.05,83.1
19.10.2015 19:10:00,7.08,83.5
19.10.2015 19:20:00,7.15,82.8
19.10.2015 19:30:00,7.26,82.1
19.10.2015 19:40:00,7.17,83.3
19.10.2015 19:50:00,7.05,84.4
19.10.2015 20:00:00,6.97,86.2
19.10.2015 20:10:00,6.92,85.8
19.10.2015 20:20:00,6.93,84.7
19.10.2015 20:30:00,6.98,84.3
19.10.2015 20:40:00,6.93,84.4
19.10.2015 20:50:00,6.9,84.8
19.10.2015 21:00:00,6.9,85.4
19.10.2015 21:10:00,6.88,85.6
19.10.2015 21:20:00,6.78,86.2
19.10.2015 21:30:00,6.64,88.2
19.10.2015 21:40:00,6.55,89.3
19.10.2015 21:50:00,6.53,89.5
19.10.2015 22:00:00,6.53,89.7
19.10.2015 22:10:00,6.46,90.1
19.10.2015 22:20:00,6.46,90.7
19.10.2015 22:30:00,6.4,91.6
19.10.2015 22:40:00,6.3,92.6
19.10.2015 22:50:00,6.22,93.8
19.10.2015 23:00:00,6.19,94.5
19.10.2015 23:10:00,6.19,94.9
19.10.2015 23:20:00,6.19,95.2
19.10.2015 23:30:00,6.22,95.3
19.10.2015 23:40:00,6.34,95.3
19.10.2015 23:50:00,6.35,94.9
20.10.2015 00:00:00,6.39,94.8
20.10.2015 00:10:00,6.42,94.6
20.10.2015 00:20:00,6.39,94.6
20.10.2015 00:30:00,6.37,94.8
20.10.2015 00:40:00,6.37,95.1
20.10.2015 00:50:00,6.33,95.4
20.10.2015 01:00:00,6.34,95.8
20.10.2015 01:10:00,6.34,96
20.10.2015 01:20:00,6.29,96.2
20.10.2015 01:30:00,6.31,96.7
20.10.2015 01:40:00,6.33,96.7
20.10.2015 01:50:00,6.35,96.8
20.10.2015 02:00:00,6.42,96.8
20.10.2015 02:10:00,6.42,96.8
20.10.2015 02:20:00,6.45,96.7
20.10.2015 02:30:00,6.46,96.6
20.10.2015 02:40:00,6.46,96.4
20.10.2015 02:50:00,6.51,96.4
20.10.2015 03:00:00,6.5,96.2
20.10.2015 03:10:00,6.38,96.3
20.10.2015 03:20:00,6.32,96.6
20.10.2015 03:30:00,6.26,96.9
20.10.2015 03:40:00,6.27,97.3
20.10.2015 03:50:00,6.36,97.5
20.10.2015 04:00:00,6.39,97.6
20.10.2015 04:10:00,6.44,97.7
20.10.2015 04:20:00,6.5,97.7
20.10.2015 04:30:00,6.59,97.7
20.10.2015 04:40:00,6.59,97.6
20.10.2015 04:50:00,6.68,97.7
20.10.2015 05:00:00,6.7,97.4
20.10.2015 05:10:00,6.58,97.4
20.10.2015 05:20:00,6.57,97.3
20.10.2015 05:30:00,6.59,97.5
20.10.2015 05:40:00,6.59,97.4
20.10.2015 05:50:00,6.65,97.5
20.10.2015 06:00:00,6.77,97.3
20.10.2015 06:10:00,6.74,97
20.10.2015 06:20:00,6.66,96.8
20.10.2015 06:30:00,6.78,97
20.10.2015 06:40:00,6.92,96.5
20.10.2015 06:50:00,6.86,96.2
20.10.2015 07:00:00,6.74,96.2
20.10.2015 07:10:00,6.72,96.6
20.10.2015 07:20:00,6.8,97
20.10.2015 07:30:00,6.8,96.9
20.10.2015 07:40:00,6.85,97.3
20.10.2015 07:50:00,7,97.2
20.10.2015 08:00:00,7.06,97.2
20.10.2015 08:10:00,7.21,97.2
20.10.2015 08:20:00,7.3,97
20.10.2015 08:30:00,7.23,96.5
20.10.2015 08:40:00,7.17,96.7
20.10.2015 08:50:00,7.39,96.9
20.10.2015 09:00:00,7.42,96.6
20.10.2015 09:10:00,7.5,96.6
20.10.2015 09:20:00,7.46,96.5
20.10.2015 09:30:00,7.51,96.8
20.10.2015 09:40:00,7.65,97
20.10.2015 09:50:00,7.78,97.1
20.10.2015 10:00:00,7.89,97.1
20.10.2015 10:10:00,7.87,97
20.10.2015 10:20:00,7.94,97.1
20.10.2015 10:30:00,7.92,96.9
20.10.2015 10:40:00,7.93,96.9
20.10.2015 10:50:00,7.98,96.8
20.10.2015 11:00:00,8.05,96.8
20.10.2015 11:10:00,8.06,96.5
20.10.2015 11:20:00,8.09,96.3
20.10.2015 11:30:00,8.13,96
20.10.2015 11:40:00,8.18,96
20.10.2015 11:50:00,8.26,95.8
20.10.2015 12:00:00,8.3,95.4
20.10.2015 12:10:00,8.34,95
20.10.2015 12:20:00,8.44,94.8
20.10.2015 12:30:00,8.45,94.3
20.10.2015 12:40:00,8.45,94.4
20.10.2015 12:50:00,8.42,94.4
20.10.2015 13:00:00,8.49,94.4
20.10.2015 13:10:00,8.54,94.1
20.10.2015 13:20:00,8.65,93.7
20.10.2015 13:30:00,8.57,92.9
20.10.2015 13:40:00,8.53,93
20.10.2015 13:50:00,8.5,92.9
20.10.2015 14:00:00,8.47,93.1
20.10.2015 14:10:00,8.46,93.2
20.10.2015 14:20:00,8.52,93.5
20.10.2015 14:30:00,8.53,93.5
20.10.2015 14:40:00,8.48,93.4
20.10.2015 14:50:00,8.46,93.5
20.10.2015 15:00:00,8.46,93.6
20.10.2015 15:10:00,8.46,93.9
20.10.2015 15:20:00,8.53,93.8
20.10.2015 15:30:00,8.5,94.1
20.10.2015 15:40:00,8.54,94.7
20.10.2015 15:50:00,8.51,94.6
20.10.2015 16:00:00,8.6,95
20.10.2015 16:10:00,8.52,94.8
20.10.2015 16:20:00,8.48,94.8
20.10.2015 16:30:00,8.49,94.8
20.10.2015 16:40:00,8.46,94.6
20.10.2015 16:50:00,8.43,94.4
20.10.2015 17:00:00,8.38,94.6
20.10.2015 17:10:00,8.31,94.8
20.10.2015 17:20:00,8.33,95.1
20.10.2015 17:30:00,8.37,95.1
20.10.2015 17:40:00,8.35,94.9
20.10.2015 17:50:00,8.27,95.2
20.10.2015 18:00:00,8.2,95.4
20.10.2015 18:10:00,8.14,95.5
20.10.2015 18:20:00,8.13,95.7
20.10.2015 18:30:00,8.19,95.5
20.10.2015 18:40:00,8.19,94.9
20.10.2015 18:50:00,8.16,94.4
20.10.2015 19:00:00,8.14,94.1
20.10.2015 19:10:00,8.13,94
20.10.2015 19:20:00,8.13,93.9
20.10.2015 19:30:00,8.13,93.9
20.10.2015 19:40:00,8.12,93.9
20.10.2015 19:50:00,8.09,94.1
20.10.2015 20:00:00,8.1,94.5
20.10.2015 20:10:00,8.13,94.5
20.10.2015 20:20:00,8.13,94.2
20.10.2015 20:30:00,8.13,93.9
20.10.2015 20:40:00,8.13,93.8
20.10.2015 20:50:00,8.13,94
20.10.2015 21:00:00,8.06,94.1
20.10.2015 21:10:00,8.13,94.3
20.10.2015 21:20:00,8.13,93.8
20.10.2015 21:30:00,8.08,93.8
20.10.2015 21:40:00,8.03,93.8
20.10.2015 21:50:00,7.98,93.7
20.10.2015 22:00:00,7.9,93.8
20.10.2015 22:10:00,7.84,94.2
20.10.2015 22:20:00,7.77,94.4
20.10.2015 22:30:00,7.7,94.7
20.10.2015 22:40:00,7.64,95
20.10.2015 22:50:00,7.58,95.1
20.10.2015 23:00:00,7.53,95.1
20.10.2015 23:10:00,7.53,95
20.10.2015 23:20:00,7.51,94.8
20.10.2015 23:30:00,7.54,94.8
20.10.2015 23:40:00,7.59,94.6
20.10.2015 23:50:00,7.61,94.5
21.10.2015 00:00:00,7.67,94.4
21.10.2015 00:10:00,7.62,93.9
21.10.2015 00:20:00,7.53,94.3
21.10.2015 00:30:00,7.47,94.5
21.10.2015 00:40:00,7.43,94.5
21.10.2015 00:50:00,7.4,94.6
21.10.2015 01:00:00,7.34,94.6
21.10.2015 01:10:00,7.27,94.8
21.10.2015 01:20:00,7.26,94.6
21.10.2015 01:30:00,7.3,94.6
21.10.2015 01:40:00,7.45,93.5
21.10.2015 01:50:00,7.42,92.9
21.10.2015 02:00:00,7.33,93.4
21.10.2015 02:10:00,7.32,93.7
21.10.2015 02:20:00,7.28,93.8
21.10.2015 02:30:00,7.2,94.1
21.10.2015 02:40:00,7.22,94.3
21.10.2015 02:50:00,7.19,94
21.10.2015 03:00:00,7.23,93.7
21.10.2015 03:10:00,7.2,93.5
21.10.2015 03:20:00,7.19,93.5
21.10.2015 03:30:00,7.15,93.5
21.10.2015 03:40:00,7.08,93.4
21.10.2015 03:50:00,7.06,93.2
21.10.2015 04:00:00,7.01,93
21.10.2015 04:10:00,6.99,93
21.10.2015 04:20:00,6.93,93.2
21.10.2015 04:30:00,6.93,93.2
21.10.2015 04:40:00,6.93,93.2
21.10.2015 04:50:00,6.95,93.2
21.10.2015 05:00:00,6.99,92.7
21.10.2015 05:10:00,6.94,92.8
21.10.2015 05:20:00,6.86,93.3
21.10.2015 05:30:00,6.9,93.3
21.10.2015 05:40:00,7.02,92.3
21.10.2015 05:50:00,7.04,91.7
21.10.2015 06:00:00,7,91.9
21.10.2015 06:10:00,6.97,92.1
21.10.2015 06:20:00,6.99,91.6
21.10.2015 06:30:00,6.99,91.6
21.10.2015 06:40:00,6.99,91.6
21.10.2015 06:50:00,6.99,91.4
21.10.2015 07:00:00,6.98,91.5
21.10.2015 07:10:00,6.93,92.2
21.10.2015 07:20:00,6.9,92.4
21.10.2015 07:30:00,6.92,92.5
21.10.2015 07:40:00,6.93,92.3
21.10.2015 07:50:00,6.93,92.4
21.10.2015 08:00:00,6.97,92.3
21.10.2015 08:10:00,7.04,91.9
21.10.2015 08:20:00,7.06,92
21.10.2015 08:30:00,7.14,92.4
21.10.2015 08:40:00,7.26,92.1
21.10.2015 08:50:00,7.31,91.6
21.10.2015 09:00:00,7.38,90.9
21.10.2015 09:10:00,7.74,90
21.10.2015 09:20:00,8.09,87.7
21.10.2015 09:30:00,8.29,85.9
21.10.2015 09:40:00,8.26,84.6
21.10.2015 09:50:00,8.16,84.9
21.10.2015 10:00:00,8.29,83.7
21.10.2015 10:10:00,8.5,82.3
21.10.2015 10:20:00,8.75,80.9
21.10.2015 10:30:00,8.6,81
21.10.2015 10:40:00,8.78,81
21.10.2015 10:50:00,8.94,81
21.10.2015 11:00:00,9.26,79.6
21.10.2015 11:10:00,9.45,78.1
21.10.2015 11:20:00,9.23,78.3
21.10.2015 11:30:00,9.02,80.1
21.10.2015 11:40:00,8.86,81.1
21.10.2015 11:50:00,8.83,82.1
21.10.2015 12:00:00,9.05,82.1
21.10.2015 12:10:00,9.1,81.5
21.10.2015 12:20:00,9.15,81.3
21.10.2015 12:30:00,9.47,80
21.10.2015 12:40:00,9.46,79.8
21.10.2015 12:50:00,9.28,79.8
21.10.2015 13:00:00,9.18,80.5
21.10.2015 13:10:00,9.27,79.8
21.10.2015 13:20:00,9.4,79.1
21.10.2015 13:30:00,9.55,78.2
21.10.2015 13:40:00,9.66,76.6
21.10.2015 13:50:00,9.61,76.9
21.10.2015 14:00:00,9.81,76.5
21.10.2015 14:10:00,9.79,74.8
21.10.2015 14:20:00,9.76,74.9
21.10.2015 14:30:00,9.81,76.7
21.10.2015 14:40:00,9.86,76.9
21.10.2015 14:50:00,9.9,77.2
21.10.2015 15:00:00,10.16,75.6
21.10.2015 15:10:00,10.1,76.7
21.10.2015 15:20:00,10.03,78.2
21.10.2015 15:30:00,9.96,78.2
21.10.2015 15:40:00,9.88,78.4
21.10.2015 15:50:00,9.81,78.5
21.10.2015 16:00:00,9.73,79
21.10.2015 16:10:00,9.64,79
21.10.2015 16:20:00,9.53,78.5
21.10.2015 16:30:00,9.51,78.4
21.10.2015 16:40:00,9.43,78.9
21.10.2015 16:50:00,9.33,80.3
21.10.2015 17:00:00,9.21,81.5
21.10.2015 17:10:00,9.07,82.4
21.10.2015 17:20:00,8.96,82.7
21.10.2015 17:30:00,8.93,82.5
21.10.2015 17:40:00,8.91,82.2
21.10.2015 17:50:00,8.86,82.8
21.10.2015 18:00:00,8.84,84.7
21.10.2015 18:10:00,8.75,86.1
21.10.2015 18:20:00,8.64,86.6
21.10.2015 18:30:00,8.51,87.2
21.10.2015 18:40:00,8.34,87.9
21.10.2015 18:50:00,8.33,88
21.10.2015 19:00:00,8.36,87.7
21.10.2015 19:10:00,8.29,87.9
21.10.2015 19:20:00,8.14,88.6
21.10.2015 19:30:00,8,89
21.10.2015 19:40:00,7.88,89.6
21.10.2015 19:50:00,7.83,89.7
21.10.2015 20:00:00,7.86,89.3
21.10.2015 20:10:00,7.86,89.7
21.10.2015 20:20:00,7.8,89.7
21.10.2015 20:30:00,7.66,90.1
21.10.2015 20:40:00,7.55,90.5
21.10.2015 20:50:00,7.42,90.8
21.10.2015 21:00:00,7.23,90.7
21.10.2015 21:10:00,7.03,89
21.10.2015 21:20:00,6.8,88.7
21.10.2015 21:30:00,6.81,87.9
21.10.2015 21:40:00,6.8,88
21.10.2015 21:50:00,6.68,89.2
